------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.2 Firmware v1.9.2 date format dd/MM/yyyy Filter Normal Multiple Incline Limb: Ankle -----------
Serial Number: MOS2E39180195
Start Time 10:20:00
Start Date 31/01/2019
Epoch Period (hh:mm:ss) 00:00:10
Download Time 11:26:33
Download Date 31/01/2019
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 61
--------------------------------------------------
182,384,231,4,0,0,10,0,0
520,527,409,6,0,0,10,0,0
922,1081,665,12,0,0,10,0,0
2,23,0,0,0,0,0,10,0
554,452,281,6,0,0,10,0,0
518,362,283,9,0,0,10,0,0
1,130,195,0,0,0,10,0,0
106,169,232,6,0,0,10,0,0
608,728,346,9,0,0,10,0,0
547,665,306,10,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
200,155,258,6,0,0,10,0,0
500,402,346,11,0,0,10,0,0
677,540,218,13,0,0,10,0,0
563,422,203,11,0,0,10,0,0
639,421,303,13,0,0,10,0,0
484,670,526,8,0,0,10,0,0
236,370,166,3,0,0,10,0,0
137,79,18,1,0,0,10,0,0
119,204,47,1,0,0,10,0,0
348,357,81,3,0,0,10,0,0
546,518,321,7,0,0,10,0,0
284,449,78,2,0,0,10,0,0
426,465,214,5,0,0,10,0,0
407,542,359,9,0,0,10,0,0
608,577,223,12,0,0,10,0,0
446,518,368,9,0,0,10,0,0
1407,2724,673,18,0,0,10,0,0
1460,2558,657,20,0,0,10,0,0
1285,2109,654,16,0,0,10,0,0
32,153,126,1,0,0,10,0,0
36,151,72,2,0,0,10,0,0
1421,2673,715,19,0,0,10,0,0
1462,2784,620,19,0,0,10,0,0
1328,2122,755,19,0,0,10,0,0
705,649,467,12,0,0,10,0,0
626,585,474,11,0,0,10,0,0
639,527,443,12,0,0,10,0,0
317,370,139,6,0,0,10,0,0
330,519,214,7,0,0,10,0,0
415,726,408,8,0,0,10,0,0
640,646,241,11,0,0,10,0,0
511,463,124,11,0,0,10,0,0
427,456,464,11,0,0,10,0,0
582,657,195,10,0,0,10,0,0
489,434,144,9,0,0,10,0,0
589,699,394,9,0,0,10,0,0
353,495,56,5,0,0,10,0,0
237,421,293,4,0,0,10,0,0
476,849,327,12,0,0,10,0,0
661,620,283,14,0,0,10,0,0
628,671,253,13,0,0,10,0,0
203,309,229,6,0,0,10,0,0
0,0,7,0,0,0,10,0,0
1012,1465,676,15,0,0,10,0,0
421,718,353,6,0,0,10,0,0
1075,1052,629,15,0,0,10,0,0
531,656,510,9,0,0,10,0,0
41,289,196,2,0,0,8,2,0
2,10,18,0,0,0,10,0,0
0,0,37,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,1,10,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
